シグナル日,コード,ランク,買い・売り,RSI14,出来高倍率,BB位置,ローソク足パターン,シグナル種別,1日後終値,2日後終値,3日後終値,5日後終値,10日後終値,20日後終値,1日後騰落率,2日後騰落率,3日後騰落率,5日後騰落率,10日後騰落率,20日後騰落率,期間中最高値,期間中最安値,最大上昇率,最大下落率,利確到達,損切り到達,5日損益率
2026-08-14,4568,A,売り,51.15,0.62,-0.14σ,なし,,2660.0,2700.0,2729.0,,,,2.564102564102566,1.098901098901095,0.0366300366300365,,,,2901.0,2660.0,6.263736263736264,-2.564102564102566,False,True,
2026-08-14,6997,A,買い,44.53,0.56,+0.12σ,長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,,3150.0,3000.0,2750.0,,,,-0.31645569620253333,-5.063291139240511,-12.9746835443038,,,,3275.0,2689.0,3.639240506329111,-14.905063291139243,False,False,
2026-08-14,7236,A,買い,59.49,0.58,+2.09σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,,1566.0,1581.0,1502.0,,,,-0.8860759493670933,0.06329113924050667,-4.936708860759498,,,,1611.0,1489.0,1.9620253164557067,-5.759493670886073,False,True,
2026-08-14,6588,A,売り,55.76,0.33,+0.79σ,陽線→陰線 / 長い上ヒゲ / 前日高値超え反転,,3115.0,3050.0,2948.0,,,,3.8580246913580196,5.864197530864201,9.012345679012345,,,,3215.0,2904.0,-0.7716049382716084,-10.370370370370374,False,False,
2026-08-14,6845,A,売り,39.22,0.67,-1.40σ,陽線→陰線 / 長い上ヒゲ / 前日高値超え反転,,1550.5,1518.5,1485.0,,,,0.736235595390522,2.7848911651728536,4.929577464788737,,,,1565.5,1475.5,0.22407170294493906,-5.537772087067861,False,False,
2026-08-14,6458,A,買い,49.01,0.68,-0.12σ,2～5日下落後の陽線,,1236.0,1225.0,1216.0,,,,0.4061738424045558,-0.4874086108854536,-1.2185215272136452,,,,1243.0,1207.0,0.9748172217709072,-1.9496344435418367,False,False,
2026-08-14,6315,A,買い,41.49,1.0,-0.92σ,前日安値割れ反転,,2554.0,2430.0,2258.0,,,,1.9968051118210761,-2.95527156549521,-9.824281150159742,,,,2622.0,2231.0,4.712460063897761,-10.902555910543132,False,False,
2026-08-14,5288,A,買い,55.62,1.45,+1.23σ,2～5日下落後の陽線,,1565.0,1578.0,1525.0,,,,1.8217306441119074,2.6675341574495803,-0.7807417046193921,,,,1607.0,1521.0,4.554326610279769,-1.0409889394925154,False,False,
2026-08-14,5929,A,売り,46.15,0.48,-0.55σ,なし,,3552.0,3577.0,3514.0,,,,2.41758241758242,1.7307692307692357,3.4615384615384603,,,,3655.0,3502.0,0.4120879120879106,-3.791208791208789,False,False,
2026-08-14,6062,A,売り,57.62,0.65,+1.07σ,陽線→陰線 / 前日高値超え反転,,1430.0,1411.0,1388.0,,,,-0.6333567909922566,0.703729767769179,2.3223082336382816,,,,1442.0,1379.0,1.4778325123152802,-2.9556650246305383,False,False,
2026-08-14,5563,A,買い,54.96,0.84,+1.69σ,陰線→陽線 / 前日安値割れ反転 / 2～5日下落後の陽線,,444.0,438.0,445.0,,,,0.22573363431150906,-1.1286681715575675,0.4514672686230181,,,,460.0,430.0,3.8374717832957206,-2.934537246049662,False,False,
2026-08-14,9001,A,売り,46.36,0.52,-0.93σ,弱気包み足 / 前日高値超え反転,,2925.5,2962.5,2961.0,,,,0.6958587915818049,-0.5600814663951015,-0.5091649694501044,,,,2995.0,2904.0,1.6632722335369943,-1.4256619144602856,False,False,
2026-08-14,9409,A,売り,40.62,0.72,-1.04σ,なし,,3060.0,3050.0,3075.0,,,,-0.6578947368421018,-0.328947368421062,-1.1513157894736947,,,,3105.0,3020.0,2.1381578947368363,-0.6578947368421018,False,False,
2026-08-14,9045,A,売り,44.92,0.65,-0.74σ,なし,,3107.0,3142.0,3145.0,,,,1.271051795360656,0.1588814744200806,0.06355258976803446,,,,3181.0,3090.0,1.0803940260565525,-1.8112488083889433,False,False,
2026-08-14,8795,A,売り,47.92,0.38,-1.07σ,長い上ヒゲ / 前日高値超え反転,,4938.0,4929.0,4738.0,,,,-0.8372472942618003,-0.6534613028384761,3.2468858484786645,,,,4972.0,4678.0,1.5315499285276646,-4.472125791300796,False,False,
2026-08-14,2702,A,売り,47.75,1.05,-0.34σ,陽線→陰線,,7720.0,7780.0,7910.0,,,,0.898587933247752,0.12836970474967568,-1.5404364569961526,,,,8040.0,7640.0,3.209242618741981,-1.9255455712451908,False,False,
2026-08-14,6055,A,買い,47.24,0.73,-0.06σ,はらみ足,,2290.0,2200.0,2078.0,,,,2.0044543429844186,-2.0044543429844075,-7.438752783964365,,,,2320.0,2047.0,3.340757238307357,-8.819599109131405,False,False,
2026-08-14,5938,A,売り,43.93,0.73,-0.92σ,なし,,1746.0,1715.0,1708.0,,,,1.0204081632653073,2.777777777777779,3.1746031746031744,,,,1764.5,1702.5,0.028344671201807614,-3.486394557823125,False,False,
2026-08-14,9424,A,買い,51.24,1.11,+0.15σ,陰線→陽線 / 2～5日下落後の陽線,,114.0,117.0,116.0,,,,0.8849557522123908,3.539823008849563,2.6548672566371723,,,,120.0,112.0,6.194690265486735,-0.8849557522123908,False,False,
2026-08-14,9551,A,買い,49.56,0.34,+0.42σ,長い下ヒゲ（ハンマー） / 2～5日下落後の陽線,,3240.0,3165.0,3020.0,,,,0.9345794392523255,-1.4018691588784993,-5.919003115264799,,,,3265.0,3015.0,1.7133956386292892,-6.0747663551401825,False,True,
2026-08-14,9256,A,買い,29.92,0.34,-0.79σ,なし,,1249.0,1198.0,1155.0,,,,7.210300429184557,2.832618025751077,-0.8583690987124415,,,,1250.0,1140.0,7.296137339055786,-2.145922746781115,False,False,
2026-08-14,9301,A,売り,40.87,0.9,-1.05σ,なし,,1498.5,1512.0,1497.5,,,,0.03335557038025572,-0.867244829886582,0.10006671114075605,,,,1536.5,1489.0,2.5016677785190122,-0.6671114076050699,False,False,
2026-08-14,4967,A,売り,49.28,0.42,-0.07σ,はらみ足,,5510.0,5501.0,5543.0,,,,0.8279337652987717,0.9899208063354981,0.2339812814974751,,,,5633.0,5456.0,1.3858891288696995,-1.7998560115190743,False,False,
2026-08-14,9830,A,売り,52.76,0.43,+0.04σ,なし,,2382.0,2367.0,2333.0,,,,0.29300962745918424,0.9208874005860235,2.3440770196735072,,,,2407.0,2307.0,0.7534533277522071,-3.432398493093347,False,False,
2026-08-14,8593,A,売り,48.15,0.61,-0.99σ,陽線→陰線 / はらみ足,,1385.5,1382.0,1373.0,,,,1.282508015675099,1.5318845742785858,2.173138582116141,,,,1403.0,1364.5,-0.03562522265764256,-2.7787673672960422,False,False,
2026-08-14,7994,A,売り,58.96,0.42,+1.32σ,なし,,2334.0,2342.0,2328.0,,,,0.8496176720475757,0.5097706032285432,1.1045029736618472,,,,2368.0,2307.0,0.5947323704333041,-1.9966015293118144,False,False,
2026-08-14,7409,除外,買い,55.62,3.04,+1.76σ,なし,,1510.0,1414.0,1350.0,,,,-10.279263220439693,-15.983363042186571,-19.786096256684495,,,,1729.0,1301.0,2.7332144979203887,-22.697563874034465,False,True,
2026-08-14,6914,A,買い,43.01,0.85,-0.32σ,はらみ足,,3580.0,3540.0,3230.0,,,,2.285714285714291,1.1428571428571344,-7.714285714285718,,,,3610.0,3195.0,3.142857142857136,-8.714285714285719,False,True,
2026-08-14,6590,A,買い,44.25,0.82,-0.68σ,なし,,4580.0,4395.0,4110.0,,,,3.269447576099216,-0.9019165727170209,-7.328072153325815,,,,4780.0,3980.0,7.779030439684331,-10.259301014656142,False,False,
2026-08-14,9048,B,売り,47.68,0.3,-0.68σ,はらみ足,,1860.0,1864.5,1869.0,,,,0.21459227467811592,-0.026824034334760327,-0.2682403433476477,,,,1891.0,1836.0,1.4484978540772575,-1.5021459227467782,False,False,
2026-08-14,4992,B,買い,57.14,0.53,+1.24σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,2027.0,2002.0,2027.0,,,,0.34653465346534684,-0.8910891089108919,0.34653465346534684,,,,2069.0,1968.0,2.425742574257428,-2.5742574257425765,False,False,
2026-08-14,5702,除外,買い,75.0,0.64,+1.52σ,強気包み足 / 前日安値割れ反転,,1859.0,1860.0,1794.0,,,,0.432198811453266,0.4862236628849326,-3.0794165316045397,,,,1893.0,1771.0,2.269043760129663,-4.321988114532682,False,False,
2026-08-14,5659,B,買い,52.42,0.37,+0.43σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,1438.0,1414.0,1367.0,,,,1.5536723163841915,-0.14124293785310327,-3.4604519774011244,,,,1458.0,1355.0,2.9661016949152463,-4.307909604519777,False,False,
2026-08-14,5541,除外,買い,72.53,0.84,+1.73σ,強気包み足 / 前日安値割れ反転,,2659.0,2662.0,2587.0,,,,-1.3724035608308593,-1.261127596439171,-4.043026706231457,,,,2754.0,2587.0,2.1513353115726996,-4.043026706231457,False,False,
2026-08-14,4776,除外,買い,69.0,2.42,+2.31σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,2919.0,2979.0,2923.0,,,,-1.0843781768891891,0.9488309047780419,-0.9488309047780419,,,,3090.0,2860.0,4.710267705862425,-3.083700440528636,False,False,
2026-08-14,6908,B,買い,46.17,0.67,+0.26σ,2～5日下落後の陽線,,2841.0,2814.0,2692.0,,,,1.464285714285718,0.49999999999998934,-3.857142857142859,,,,2845.0,2686.0,1.6071428571428514,-4.07142857142857,False,True,
2026-08-14,1663,除外,買い,61.61,1.17,+2.75σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,1945.0,1930.0,1910.0,,,,1.354872329338197,0.5732152162584603,-0.46899426784783316,,,,1950.0,1882.0,1.615424700364776,-1.9280875455966684,False,False,
2026-08-14,9997,B,買い,52.96,0.71,-0.29σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,1027.0,1039.0,1032.0,,,,-0.2912621359223322,0.8737864077669855,0.1941747572815622,,,,1052.0,1024.0,2.1359223300970953,-0.5825242718446644,False,False,
2026-08-14,1605,B,買い,62.96,0.66,+1.76σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,3775.0,3900.0,3860.0,,,,-0.3168735146554025,2.983892263005017,1.9276472141536827,,,,3912.0,3745.0,3.3007657776604082,-1.1090573012939031,False,False,
2026-08-14,8200,B,売り,51.37,0.73,-0.42σ,陽線→陰線 / はらみ足,,2305.0,2291.0,2312.0,,,,-0.5671902268760798,0.043630017452012115,-0.8726003490401313,,,,2344.0,2284.0,2.2687609075043635,-0.3490401396160525,False,False,
2026-08-14,2264,B,売り,44.36,0.48,-0.75σ,なし,,1192.0,1184.0,1191.5,,,,-0.21017234131988083,0.4623791509037356,-0.16813787305589578,,,,1212.5,1171.0,1.9335855401429125,-1.5552753257671248,False,False,
2026-08-14,1952,B,買い,41.43,0.36,-0.92σ,強気包み足,,3165.0,3090.0,2980.0,,,,0.9569377990430672,-1.4354066985645897,-4.944178628389151,,,,3250.0,2964.0,3.6682615629983983,-5.454545454545457,False,False,
2026-08-14,8995,除外,買い,74.03,4.23,+2.72σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,1980.0,2380.0,1915.0,,,,25.31645569620253,50.63291139240506,21.20253164556962,,,,2562.0,1582.0,62.151898734177216,0.12658227848101333,False,False,
2026-08-14,2670,B,買い,59.73,0.38,+1.32σ,強気包み足 / 前日安値割れ反転,,2785.0,2778.5,2774.0,,,,-1.867512332628607,-2.096546863988724,-2.255109231853414,,,,2847.0,2752.0,0.3171247357293794,-3.0303030303030276,False,False,
2026-08-14,2579,B,売り,46.47,0.43,-0.56σ,はらみ足,,3869.0,3769.0,3741.0,,,,3.0325814536340867,5.538847117794488,6.240601503759402,,,,3980.0,3681.0,-0.25062656641604564,-7.744360902255643,False,False,
2026-08-14,8750,B,売り,48.68,0.46,-0.89σ,前日高値超え反転,,1847.0,1841.5,1776.0,,,,0.6722237160527,0.9680021511158876,4.490454423232048,,,,1883.0,1750.0,1.2637805861790863,-5.888679752621673,False,False,
2026-08-14,4475,除外,買い,68.04,1.05,+1.73σ,2～5日下落後の陽線,,1455.0,1466.0,1406.0,,,,-4.715127701375243,-3.99476096922069,-7.924034053700069,,,,1521.0,1404.0,-0.39292730844793233,-8.055009823182713,False,False,
2026-08-14,4483,B,買い,60.94,1.16,+1.45σ,陰線→陽線 / 2～5日下落後の陽線,,3370.0,3425.0,3400.0,,,,-3.4383954154727836,-1.862464183381085,-2.5787965616045794,,,,3515.0,3330.0,0.7163323782235054,-4.584527220630374,False,False,
2026-08-14,4381,除外,買い,55.21,2.09,+0.49σ,陰線→陽線 / はらみ足,,405.0,392.0,344.0,,,,-6.46651270207852,-9.468822170900692,-20.554272517321014,,,,460.0,325.0,6.235565819861422,-24.942263279445733,False,True,
2026-08-14,7282,B,売り,53.46,0.43,+0.43σ,長い上ヒゲ,,5270.0,5297.0,5053.0,,,,-1.3266679484714494,-1.8457988848298301,2.8456066141126724,,,,5373.0,5025.0,3.3070563353201354,-3.3839646221880404,False,False,
2026-08-14,3179,B,売り,47.42,0.52,-0.66σ,陽線→陰線 / はらみ足,,1233.0,1250.0,1233.0,,,,-1.2315270935960632,-2.6272577996715896,-1.2315270935960632,,,,1284.0,1206.0,5.418719211822665,-0.9852216748768461,False,False,
2026-08-14,7599,B,買い,46.83,0.38,+0.21σ,陰線→陽線 / はらみ足 / 2～5日下落後の陽線,,1302.0,1290.0,1259.0,,,,0.38550501156515704,-0.5397070161912154,-2.9298380878951424,,,,1318.0,1259.0,1.619121048573624,-2.9298380878951424,False,False,
2026-08-14,7762,除外,買い,70.91,1.43,+2.17σ,強気包み足,,2801.0,2600.0,2545.0,,,,1.485507246376816,-5.797101449275366,-7.789855072463769,,,,2920.0,2492.0,5.797101449275366,-9.710144927536234,False,False,
2026-08-14,7730,B,買い,55.64,0.47,+1.78σ,強気包み足 / 前日安値割れ反転,,1614.0,1595.0,1580.0,,,,-0.06191950464395912,-1.2383900928792602,-2.1671826625387025,,,,1624.0,1571.0,0.5572755417956765,-2.724458204334368,False,False,
2026-08-14,3907,除外,買い,62.49,0.51,+1.26σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,1475.0,1528.0,1577.0,,,,-7.115869017632237,-3.7783375314861423,-0.6926952141057985,,,,1885.0,1434.0,18.702770780856426,-9.697732997481111,False,False,
2026-08-14,4052,除外,買い,65.33,2.7,+1.51σ,陰線→陽線 / 前日安値割れ反転,,580.0,545.0,536.0,,,,-5.844155844155841,-11.525974025974028,-12.987012987012992,,,,657.0,514.0,6.655844155844148,-16.55844155844156,False,False,
2026-08-14,4022,除外,買い,61.65,1.03,+1.64σ,陰線→陽線 / 2～5日下落後の陽線,,2535.0,2442.0,2209.0,,,,6.91691269506538,2.994517081400261,-6.832560101223118,,,,2573.0,2140.0,8.519611978068319,-9.742724588781105,False,False,
2026-08-14,3993,除外,買い,66.57,4.98,+2.90σ,強気包み足 / 前日安値割れ反転,,3020.0,2924.0,3015.0,,,,-4.430379746835444,-7.468354430379742,-4.588607594936711,,,,3330.0,2877.0,5.379746835443044,-8.955696202531648,False,False,
2026-08-14,7047,B,買い,41.36,3.79,-1.62σ,陰線→陽線 / 前日安値割れ反転,,2219.0,2240.0,2204.0,,,,-1.5964523281596477,-0.6651884700665134,-2.261640798226161,,,,2351.0,2175.0,4.257206208425712,-3.5476718403547713,False,False,
2026-08-14,7012,B,買い,52.69,0.58,+1.15σ,2～5日下落後の陽線,,2855.5,2860.0,2675.5,,,,0.475017593244198,0.6333567909922566,-5.85855031667839,,,,2955.5,2628.0,3.9936664320900706,-7.52990851513019,False,True,
2026-08-14,4658,B,買い,48.49,0.49,-0.21σ,強気包み足 / 前日安値割れ反転,,1555.0,1563.0,1527.0,,,,-0.384368994234463,0.12812299807816174,-2.1780909673286386,,,,1567.0,1525.0,0.384368994234463,-2.3062139654067892,False,False,
2026-08-14,4641,B,買い,59.78,0.43,+1.04σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,832.0,844.0,844.0,,,,-0.5973715651135025,0.8363201911588902,0.8363201911588902,,,,857.0,820.0,2.38948626045401,-2.0310633213859064,False,False,
2026-08-14,6474,B,買い,50.88,0.39,+0.42σ,陰線→陽線 / 2～5日下落後の陽線,,5900.0,5790.0,5430.0,,,,2.076124567474058,0.17301038062282892,-6.055363321799312,,,,6100.0,5360.0,5.536332179930792,-7.26643598615917,False,True,
2026-08-14,6507,B,買い,47.19,0.87,-0.13σ,陰線→陽線 / 2～5日下落後の陽線,,13680.0,12990.0,12340.0,,,,2.3186237845923774,-2.842183994016456,-7.703814510097229,,,,13860.0,11980.0,3.664921465968596,-10.396409872849667,False,False,
2026-08-14,6814,B,買い,62.05,0.38,+1.47σ,2～5日下落後の陽線,,7920.0,8060.0,7590.0,,,,0.25316455696202667,2.0253164556962133,-3.924050632911391,,,,8120.0,7580.0,2.784810126582271,-4.0506329113924044,False,False,
2026-08-14,6584,B,買い,47.57,0.61,+0.27σ,陰線→陽線 / 2～5日下落後の陽線,,855.0,840.0,801.0,,,,4.014598540145986,2.1897810218978186,-2.5547445255474477,,,,878.0,799.0,6.812652068126512,-2.7980535279805374,False,False,
2026-08-14,8185,B,買い,67.28,0.62,+1.84σ,強気包み足 / 長い下ヒゲ（ハンマー）,,1032.0,1039.0,1034.0,,,,0.0,0.6782945736434121,0.19379844961240345,,,,1060.0,1029.0,2.7131782945736482,-0.29069767441860517,False,False,
2026-08-14,3856,B,買い,33.63,0.47,-1.04σ,陰線→陽線 / はらみ足,,371.0,380.0,460.0,,,,6.000000000000005,8.571428571428562,31.428571428571427,,,,540.0,353.0,54.28571428571429,0.8571428571428674,True,False,
2026-08-14,6861,除外,買い,66.3,0.66,+1.32σ,陰線→陽線 / 強気包み足 / 前日安値割れ反転,,86750.0,84130.0,79650.0,,,,-0.7437070938215107,-3.7414187643020624,-8.867276887871856,,,,87630.0,79380.0,0.2631578947368318,-9.176201372997717,False,True,
2026-08-14,6794,B,買い,60.64,1.88,+1.97σ,強気包み足,,3125.0,3090.0,2924.0,,,,1.9575856443719397,0.815660685154973,-4.600326264274058,,,,3185.0,2910.0,3.9151712887438794,-5.057096247960846,False,False,
2026-08-14,6298,除外,買い,60.72,2.57,+2.22σ,強気包み足 / 前日安値割れ反転,,1378.0,1360.0,1280.0,,,,4.314912944738825,2.9523088569265665,-3.1037093111279335,,,,1394.0,1264.0,5.526116578349738,-4.314912944738836,False,False,
2026-08-14,6135,B,買い,59.74,0.83,+1.95σ,陰線→陽線 / 2～5日下落後の陽線,,16430.0,16170.0,15170.0,,,,7.245430809399478,5.5483028720626715,-0.9791122715404721,,,,16500.0,15100.0,7.702349869451708,-1.436031331592691,False,False,
2026-08-14,1882,B,売り,60.07,0.85,+0.56σ,なし,,1620.0,1616.0,1596.0,,,,-0.0,0.24691358024691024,1.4814814814814836,,,,1635.0,1589.0,0.92592592592593,-1.913580246913582,False,False,
2026-08-14,8630,B,売り,57.07,0.53,+0.14σ,陽線→陰線 / 前日高値超え反転,,6714.0,6740.0,6588.0,,,,4.467842914058052,4.0978941377347695,6.260671599317014,,,,6984.0,6555.0,-0.626067159931698,-6.730221969265793,True,False,
2026-08-14,3854,除外,買い,64.06,1.77,+2.40σ,強気包み足,,2410.0,2416.0,2404.0,,,,-1.2295081967213073,-0.983606557377048,-1.4754098360655776,,,,2499.0,2380.0,2.418032786885238,-2.4590163934426257,False,False,
2026-08-14,3660,除外,買い,80.5,2.67,+3.66σ,陰線→陽線 / 長い下ヒゲ（ハンマー）,,560.0,525.0,514.0,,,,8.52713178294573,1.744186046511631,-0.3875968992248069,,,,569.0,511.0,10.27131782945736,-0.9689922480620172,False,False,
2026-08-14,2593,B,買い,53.08,0.44,+0.07σ,強気包み足,,2935.5,2937.0,2973.0,,,,-2.6690981432360705,-2.6193633952254602,-1.4257294429708245,,,,3015.0,2910.0,-0.03315649867373649,-3.5145888594164454,False,False,
2026-08-14,2811,B,買い,50.47,0.45,-0.22σ,陰線→陽線 / 強気包み足,,2628.0,2654.0,2660.5,,,,-1.462317210348707,-0.48743907011623566,-0.24371953505811783,,,,2698.5,2589.0,1.1811023622047223,-2.924634420697414,False,False,
2026-08-14,8051,除外,買い,75.63,0.73,+2.24σ,陰線→陽線 / 強気包み足,,1933.0,1919.0,1881.0,,,,-1.528273051451856,-2.241467142129394,-4.177279673968415,,,,1978.0,1857.0,0.7641365257259336,-5.399898115129909,False,False,
2026-08-14,8273,B,買い,57.51,0.68,+0.59σ,強気包み足,,1000.0,1017.0,1012.0,,,,-1.5748031496062964,0.09842519685039353,-0.3937007874015741,,,,1031.0,999.0,1.476377952755903,-1.67322834645669,False,False,
2026-08-14,8282,B,売り,54.96,0.38,+0.72σ,なし,,1912.0,1916.5,1913.0,,,,0.6495193556767975,0.41569238763314864,0.5975578072226595,,,,1968.0,1885.0,2.260327357755254,-2.052481163938691,False,False,
2026-08-14,8725,B,売り,56.43,0.58,-0.01σ,前日高値超え反転,,4925.0,4985.0,4860.0,,,,-1.8193094893528938,-3.059747777548072,-0.4755013438081379,,,,5146.0,4755.0,6.388257184205082,-1.695265660533385,False,True,
2026-08-14,8005,除外,買い,73.02,0.7,+1.46σ,強気包み足,,1850.0,1874.0,1868.0,,,,-1.6480595427963873,-0.3721424774056348,-0.6911217437533201,,,,1885.0,1816.0,0.21265284423179764,-3.455608718766612,False,True,
2026-08-14,8078,除外,買い,63.9,0.77,+2.25σ,陰線→陽線 / 強気包み足,,1810.0,1859.0,1803.0,,,,-1.7372421281216077,0.9229098805646041,-2.1172638436482094,,,,1873.0,1795.0,1.6829533116178075,-2.5515743756786113,False,False,
2026-08-14,8020,B,買い,64.77,1.02,+1.81σ,陰線→陽線 / 強気包み足,,2177.5,2171.0,2112.0,,,,-1.6708060510273182,-1.9643260329645473,-4.628584330548657,,,,2240.5,2103.5,1.1740799277489167,-5.0124181530819545,False,False,
2026-08-14,9044,B,売り,52.14,0.54,-0.10σ,なし,,2931.5,2972.0,2961.0,,,,0.5934214988131625,-0.77992539844014,-0.4069175991861629,,,,3016.0,2900.5,2.2719565954560927,-1.6446252967107444,False,False,
2026-08-14,9037,除外,買い,63.58,1.02,+2.25σ,陰線→陽線 / 強気包み足,,1873.0,1857.0,1873.0,,,,-0.5310674455655917,-1.3807753584705207,-0.5310674455655917,,,,1890.0,1836.0,0.3717472118959009,-2.4960169941582566,False,False,
2026-08-14,2760,除外,買い,61.87,0.41,+1.28σ,陰線→陽線 / 2～5日下落後の陽線,,4345.0,4205.0,3925.0,,,,-1.6968325791855254,-4.864253393665163,-11.199095022624439,,,,4445.0,3880.0,0.5656108597285048,-12.217194570135748,False,True,
2026-08-14,8584,B,買い,58.25,0.43,+0.70σ,強気包み足 / はらみ足,,3750.0,3720.0,3740.0,,,,-0.9247027741083214,-1.7173051519154603,-1.1889035667106973,,,,3790.0,3695.0,0.13210039630118242,-2.3778071334214057,False,False,
